route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100001,12753,651985249,"Downtown Seattle","",1,7932706,20001005,0,101,1,1
100001,12753,651985269,"Kinnear Seattle Center W","",0,7932643,11001004,0,101,1,1
100001,12753,662837349,"Kinnear Seattle Center W","",0,7932708,11001003,0,101,1,1
100001,12753,662837449,"Kinnear Seattle Center W","",0,7932708,11001003,0,101,1,1
100001,12753,662837579,"Kinnear Seattle Center W","",0,7932643,11001003,0,101,1,1
100001,12753,662837599,"Kinnear Seattle Center W","",0,7932643,11001003,0,101,1,1
100001,12753,662837679,"Kinnear Seattle Center W","",0,7932643,11001003,0,101,1,1
100001,12753,662837799,"Kinnear Seattle Center W","",0,7932642,11001003,0,101,1,1
100001,12753,662837909,"Kinnear Seattle Center W","",0,7932642,11001003,0,101,1,1
100001,12753,662838279,"Kinnear Seattle Center W","",0,7932707,11001003,0,101,1,1
100001,12753,662838289,"Kinnear Seattle Center W","",0,7932707,11001003,0,101,1,1
100001,12753,662838509,"Kinnear Seattle Center W","",0,7932707,11001004,0,101,1,1
100001,12753,662838749,"Kinnear Seattle Center W","",0,7932706,11001003,0,101,1,1
100001,12753,662838759,"Kinnear Seattle Center W","",0,7932706,11001003,0,101,1,1
100001,12753,662838769,"Kinnear Seattle Center W","",0,7932706,11001003,0,101,1,1
100001,12753,727424929,"Downtown Seattle","",1,7932708,20001002,0,101,1,1
100001,12753,727424949,"Kinnear Seattle Center W","",0,7932708,11001003,0,101,1,1
100001,12753,727424989,"Kinnear Seattle Center W","",0,7932708,11001003,0,101,1,1
100001,12753,727425029,"Downtown Seattle","",1,7932708,20001002,0,101,1,1
100001,12753,727425039,"Downtown Seattle","",1,7932708,20001002,0,101,1,1
100001,12753,727425059,"Downtown Seattle","",1,7932708,20001002,0,101,1,1
100001,12753,727425129,"Downtown Seattle","",1,7932643,20001002,0,101,1,1
100001,12753,727425139,"Downtown Seattle","",1,7932643,20001002,0,101,1,1
100001,12753,727425149,"Downtown Seattle","",1,7932643,20001002,0,101,1,1
100001,12753,727425159,"Kinnear Seattle Center W","",0,7932643,11001003,0,101,1,1
100001,12753,727425169,"Downtown Seattle","",1,7932643,20001002,0,101,1,1
100001,12753,727425239,"Kinnear Seattle Center W","",0,7932643,11001003,0,101,1,1
100001,12753,727425249,"Downtown Seattle","",1,7932643,20001002,0,101,1,1
100001,12753,727425269,"Kinnear Seattle Center W","",0,7932708,11001003,0,101,1,1
100001,12753,727425289,"Downtown Seattle","",1,7932708,20001002,0,101,1,1
100001,12753,727425339,"Downtown Seattle","",1,7932643,20001002,0,101,1,1
100001,12753,727425359,"Downtown Seattle","",1,7932708,20001002,0,101,1,1
100001,12753,727425369,"Kinnear Seattle Center W","",0,7932643,11001003,0,101,1,1
100001,12753,727425389,"Kinnear Seattle Center W","",0,7932642,11001003,0,101,1,1
100001,12753,727425399,"Downtown Seattle","",1,7932642,20001002,0,101,1,1
100001,12753,727425449,"Downtown Seattle","",1,7932642,20001002,0,101,1,1
100001,12753,727425459,"Kinnear Seattle Center W","",0,7932708,11001003,0,101,1,1
100001,12753,727425469,"Downtown Seattle","",1,7932642,20001002,0,101,1,1
100001,12753,727425499,"Downtown Seattle","",1,7932642,20001002,0,101,1,1
100001,12753,727425559,"Kinnear Seattle Center W","",0,7932642,11001003,0,101,1,1
100001,12753,727425569,"Downtown Seattle","",1,7932642,20001002,0,101,1,1
100001,12753,727425579,"Kinnear Seattle Center W","",0,7932642,11001003,0,101,1,1
100001,12753,727425619,"Downtown Seattle","",1,7932642,20001002,0,101,1,1
100001,12753,727425629,"Kinnear Seattle Center W","",0,7932643,11001003,0,101,1,1
100001,12753,727425659,"Downtown Seattle","",1,7932643,20001002,0,101,1,1
100001,12753,727425669,"Kinnear Seattle Center W","",0,7932642,11001003,0,101,1,1
100001,12753,727425709,"Downtown Seattle","",1,7932708,20001002,0,101,1,1
100001,12753,727425719,"Downtown Seattle","",1,7932642,20001002,0,101,1,1
100001,12753,727425729,"Kinnear Seattle Center W","",0,7932708,11001003,0,101,1,1
100001,12753,727425749,"Downtown Seattle","",1,7932643,20001002,0,101,1,1
100001,12753,727425769,"Downtown Seattle","",1,7932707,20001002,0,101,1,1
100001,12753,727425779,"Kinnear Seattle Center W","",0,7932707,11001003,0,101,1,1
100001,12753,727425809,"Kinnear Seattle Center W","",0,7932707,11001003,0,101,1,1
100001,12753,727425829,"Kinnear Seattle Center W","",0,7932642,11001003,0,101,1,1
100001,12753,727425839,"Kinnear Seattle Center W","",0,7932707,11001003,0,101,1,1
100001,12753,727425849,"Downtown Seattle","",1,7932707,20001002,0,101,1,1
100001,12753,727425939,"Downtown Seattle","",1,7932707,20001002,0,101,1,1
100001,12753,727425949,"Kinnear Seattle Center W","",0,7932707,11001003,0,101,1,1
100001,12753,727425989,"Downtown Seattle","",1,7932707,20001002,0,101,1,1
100001,12753,727426009,"Downtown Seattle","",1,7932707,20001002,0,101,1,1
100001,12753,727426019,"Downtown Seattle","",1,7932707,20001002,0,101,1,1
100001,12753,727426039,"Kinnear Seattle Center W","",0,7932707,11001003,0,101,1,1
100001,12753,727426079,"Downtown Seattle","",1,7932707,20001002,0,101,1,1
100001,12753,727426099,"Downtown Seattle","",1,7932707,20001002,0,101,1,1
100001,12753,727426169,"Kinnear Seattle Center W","",0,7932706,11001003,0,101,1,1
100001,12753,727426189,"Downtown Seattle","",1,7932706,20001002,0,101,1,1
100001,12753,727426199,"Downtown Seattle","",1,7932706,20001002,0,101,1,1
100001,12753,727426239,"Kinnear Seattle Center W","",0,7932706,11001003,0,101,1,1
100001,12753,727426249,"Downtown Seattle","",1,7932706,20001002,0,101,1,1
100001,12753,727426269,"Downtown Seattle","",1,7932706,20001002,0,101,1,1
100001,12753,727426279,"Downtown Seattle","",1,7932706,20001002,0,101,1,1
100001,12753,727426309,"Kinnear Seattle Center W","",0,7932706,11001003,0,101,1,1
100001,12753,727426319,"Kinnear Seattle Center W","",0,7932706,11001003,0,101,1,1
100001,12753,727426359,"Downtown Seattle","",1,7932706,20001002,0,101,1,1
100001,12753,727426429,"Downtown Seattle","",1,7932706,20001002,0,101,1,1
100001,12753,727426449,"Kinnear Seattle Center W","",0,7932706,11001003,0,101,1,1
100001,48112,562518409,"Kinnear Seattle Center W","",0,7932904,11001004,0,101,1,1
100001,48112,562518429,"Downtown Seattle","",1,7932904,20001002,0,101,1,1
100001,48112,562518439,"Kinnear Seattle Center W","",0,7932895,11001004,0,101,1,1
100001,48112,562518469,"Kinnear Seattle Center W","",0,7932906,11001003,0,101,1,1
100001,48112,562518499,"Kinnear Seattle Center W","",0,7932909,11001004,0,101,1,1
100001,48112,562518509,"Kinnear Seattle Center W","",0,7932907,11001003,0,101,1,1
100001,48112,562518519,"Downtown Seattle","",1,7932895,20001002,0,101,1,1
100001,48112,562518539,"Kinnear Seattle Center W","",0,7932908,11001003,0,101,1,1
100001,48112,562518559,"Downtown Seattle","",1,7932906,20001002,0,101,1,1
100001,48112,562518579,"Kinnear Seattle Center W","",0,7932910,11001003,0,101,1,1
100001,48112,562518609,"Downtown Seattle","",1,7932909,20001002,0,101,1,1
100001,48112,562518619,"Downtown Seattle","",1,7932907,20001002,0,101,1,1
100001,48112,562518639,"Kinnear Seattle Center W","",0,7932896,11001003,0,101,1,1
100001,48112,562518659,"Kinnear Seattle Center W","",0,7932904,11001003,0,101,1,1
100001,48112,562518669,"Kinnear Seattle Center W","",0,7932911,11001003,0,101,1,1
100001,48112,562518679,"Downtown Seattle","",1,7932908,20001002,0,101,1,1
100001,48112,562518709,"Downtown Seattle","",1,7932910,20001002,0,101,1,1
100001,48112,562518739,"Downtown Seattle","",1,7932896,20001002,0,101,1,1
100001,48112,562518759,"Downtown Seattle","",1,7932904,20001002,0,101,1,1
100001,48112,562518779,"Kinnear Seattle Center W","",0,7932906,11001003,0,101,1,1
100001,48112,562518799,"Kinnear Seattle Center W","",0,7932895,11001003,0,101,1,1
100001,48112,562518819,"Kinnear Seattle Center W","",0,7932909,11001003,0,101,1,1
100001,48112,562518829,"Downtown Seattle","",1,7932911,20001002,0,101,1,1
100001,48112,562518849,"Downtown Seattle","",1,7932895,20001002,0,101,1,1
100001,48112,562518879,"Kinnear Seattle Center W","",0,7932907,11001003,0,101,1,1
100001,48112,562518889,"Kinnear Seattle Center W","",0,7932912,11001003,0,101,1,1
100001,48112,562518899,"Downtown Seattle","",1,7932906,20001002,0,101,1,1
100001,48112,562518939,"Kinnear Seattle Center W","",0,7932908,11001003,0,101,1,1
100001,48112,562518949,"Downtown Seattle","",1,7932909,20001002,0,101,1,1
100001,48112,562518959,"Kinnear Seattle Center W","",0,7932910,11001003,0,101,1,1
100001,48112,562519009,"Kinnear Seattle Center W","",0,7932896,11001003,0,101,1,1
100001,48112,562519019,"Downtown Seattle","",1,7932907,20001002,0,101,1,1
100001,48112,562519029,"Downtown Seattle","",1,7932912,20001002,0,101,1,1
100001,48112,562519059,"Kinnear Seattle Center W","",0,7932904,11001003,0,101,1,1
100001,48112,562519069,"Downtown Seattle","",1,7932908,20001002,0,101,1,1
100001,48112,562519089,"Downtown Seattle","",1,7932910,20001002,0,101,1,1
100001,48112,562519119,"Kinnear Seattle Center W","",0,7932905,11001003,0,101,1,1
100001,48112,562519129,"Downtown Seattle","",1,7932904,20001002,0,101,1,1
100001,48112,562519159,"Downtown Seattle","",1,7932896,20001002,0,101,1,1
100001,48112,562519179,"Kinnear Seattle Center W","",0,7932895,11001003,0,101,1,1
100001,48112,562519209,"Kinnear Seattle Center W","",0,7932906,11001003,0,101,1,1
100001,48112,562519239,"Downtown Seattle","",1,7932905,20001002,0,101,1,1
100001,48112,562519249,"Kinnear Seattle Center W","",0,7932909,11001003,0,101,1,1
100001,48112,562519259,"Downtown Seattle","",1,7932906,20001002,0,101,1,1
100001,48112,562519279,"Kinnear Seattle Center W","",0,7932912,11001003,0,101,1,1
100001,48112,562519289,"Downtown Seattle","",1,7932895,20001002,0,101,1,1
100001,48112,562519299,"Kinnear Seattle Center W","",0,7932907,11001003,0,101,1,1
100001,48112,562519339,"Downtown Seattle","",1,7932908,20001002,0,101,1,1
100001,48112,562519379,"Downtown Seattle","",1,7932909,20001002,0,101,1,1
100001,48112,562519389,"Kinnear Seattle Center W","",0,7932896,11001003,0,101,1,1
100001,48112,562519409,"Kinnear Seattle Center W","",0,7932908,11001003,0,101,1,1
100001,48112,562519429,"Downtown Seattle","",1,7932912,20001002,0,101,1,1
100001,48112,562519439,"Kinnear Seattle Center W","",0,7932904,11001003,0,101,1,1
100001,48112,562519469,"Downtown Seattle","",1,7932907,20001002,0,101,1,1
100001,48112,562519479,"Kinnear Seattle Center W","",0,7932910,11001003,0,101,1,1
100001,48112,562519519,"Downtown Seattle","",1,7932896,20001002,0,101,1,1
100001,48112,562519529,"Downtown Seattle","",1,7932910,20001002,0,101,1,1
100001,48112,562519549,"Kinnear Seattle Center W","",0,7932905,11001003,0,101,1,1
100001,48112,562519559,"Kinnear Seattle Center W","",0,7932906,11001003,0,101,1,1
100001,48112,562519579,"Kinnear Seattle Center W","",0,7932895,11001003,0,101,1,1
100001,48112,562519599,"Downtown Seattle","",1,7932904,20001002,0,101,1,1
100001,48112,562519629,"Kinnear Seattle Center W","",0,7932907,11001003,0,101,1,1
100001,48112,562519649,"Downtown Seattle","",1,7932906,20001002,0,101,1,1
100001,48112,562519659,"Kinnear Seattle Center W","",0,7932912,11001003,0,101,1,1
100001,48112,562519669,"Kinnear Seattle Center W","",0,7932908,11001003,0,101,1,1
100001,48112,562519679,"Kinnear Seattle Center W","",0,7932909,11001003,0,101,1,1
100001,48112,562519689,"Downtown Seattle","",1,7932895,20001002,0,101,1,1
100001,48112,562519709,"Downtown Seattle","",1,7932905,20001002,0,101,1,1
100001,48112,562519759,"Kinnear Seattle Center W","",0,7932910,11001003,0,101,1,1
100001,48112,562519779,"Downtown Seattle","",1,7932907,20001002,0,101,1,1
100001,48112,562519809,"Downtown Seattle","",1,7932909,20001002,0,101,1,1
100001,48112,562519829,"Downtown Seattle","",1,7932912,20001002,0,101,1,1
100001,48112,562519839,"Kinnear Seattle Center W","",0,7932896,11001003,0,101,1,1
100001,48112,562519859,"Downtown Seattle","",1,7932908,20001002,0,101,1,1
100001,48112,562519869,"Kinnear Seattle Center W","",0,7932904,11001003,0,101,1,1
100001,48112,562519889,"Downtown Seattle","",1,7932910,20001002,0,101,1,1
100001,48112,562519919,"Kinnear Seattle Center W","",0,7932894,11001004,0,101,1,1
100001,48112,562519929,"Kinnear Seattle Center W","",0,7932905,11001003,0,101,1,1
100001,48112,562519979,"Kinnear Seattle Center W","",0,7932895,11001003,0,101,1,1
100001,48112,562519989,"Downtown Seattle","",1,7932904,20001002,0,101,1,1
100001,48112,562519999,"Downtown Seattle","",1,7932896,20001002,0,101,1,1
100001,48112,562520009,"Kinnear Seattle Center W","",0,7932906,11001003,0,101,1,1
100001,48112,562520019,"Kinnear Seattle Center W","",0,7932909,11001003,0,101,1,1
100001,48112,562520029,"Kinnear Seattle Center W","",0,7932907,11001003,0,101,1,1
100001,48112,562520039,"Downtown Seattle","",1,7932894,20001002,0,101,1,1
100001,48112,562520089,"Kinnear Seattle Center W","",0,7932912,11001003,0,101,1,1
100001,48112,562520129,"Kinnear Seattle Center W","",0,7932908,11001003,0,101,1,1
100001,48112,562520139,"Downtown Seattle","",1,7932905,20001002,0,101,1,1
100001,48112,562520149,"Downtown Seattle","",1,7932895,20001002,0,101,1,1
100001,48112,562520179,"Kinnear Seattle Center W","",0,7932910,11001003,0,101,1,1
100001,48112,562520189,"Downtown Seattle","",1,7932906,20001002,0,101,1,1
100001,48112,562520209,"Downtown Seattle","",1,7932909,20001002,0,101,1,1
100001,48112,562520229,"Downtown Seattle","",1,7932912,20001005,0,101,1,1
100001,48112,562520249,"Kinnear Seattle Center W","",0,7932896,11001003,0,101,1,1
100001,48112,562520259,"Downtown Seattle","",1,7932907,20001002,0,101,1,1
100001,48112,562520269,"Kinnear Seattle Center W","",0,7932904,11001003,0,101,1,1
100001,48112,562520279,"Downtown Seattle","",1,7932908,20001002,0,101,1,1
100001,48112,562520329,"Kinnear Seattle Center W","",0,7932894,11001003,0,101,1,1
100001,48112,562520339,"Kinnear Seattle Center W","",0,7932905,11001003,0,101,1,1
100001,48112,562520369,"Downtown Seattle","",1,7932910,20001002,0,101,1,1
100001,48112,562520379,"Downtown Seattle","",1,7932904,20001002,0,101,1,1
100001,48112,562520429,"Kinnear Seattle Center W","",0,7932906,11001003,0,101,1,1
100001,48112,562520439,"Downtown Seattle","",1,7932894,20001005,0,101,1,1
100001,48112,562520449,"Downtown Seattle","",1,7932906,20001002,0,101,1,1
100001,48112,562520459,"Downtown Seattle","",1,7932896,20001005,0,101,1,1
100001,48112,562520479,"Kinnear Seattle Center W","",0,7932907,11001003,0,101,1,1
100001,48112,562520499,"Downtown Seattle","",1,7932905,20001002,0,101,1,1
100001,48112,562520519,"Downtown Seattle","",1,7932907,20001002,0,101,1,1
100001,48112,562520549,"Kinnear Seattle Center W","",0,7932910,11001003,0,101,1,1
100001,48112,562520559,"Kinnear Seattle Center W","",0,7932905,11001003,0,101,1,1
100001,48112,562520579,"Downtown Seattle","",1,7932910,20001002,0,101,1,1
100001,48112,562520609,"Downtown Seattle","",1,7932905,20001002,0,101,1,1
100001,48112,562520619,"Kinnear Seattle Center W","",0,7932906,11001003,0,101,1,1
100001,48112,562520639,"Kinnear Seattle Center W","",0,7932907,11001003,0,101,1,1
100001,48112,562520669,"Downtown Seattle","",1,7932906,20001002,0,101,1,1
100001,48112,562520679,"Kinnear Seattle Center W","",0,7932910,11001003,0,101,1,1
100001,48112,562520699,"Downtown Seattle","",1,7932907,20001002,0,101,1,1
100001,48112,562520729,"Downtown Seattle","",1,7932910,20001002,0,101,1,1
100001,48112,562520779,"Kinnear Seattle Center W","",0,7932911,11001003,0,101,1,1
100001,48112,562520789,"Downtown Seattle","",1,7932911,20001002,0,101,1,1
100001,48112,562520799,"Kinnear Seattle Center W","",0,7932911,11001003,0,101,1,1
100001,48112,562520829,"Downtown Seattle","",1,7932911,20001002,0,101,1,1
100001,48112,562520859,"Downtown Seattle","",1,7932911,20001002,0,101,1,1
100001,48112,562520869,"Kinnear Seattle Center W","",0,7932911,11001003,0,101,1,1
100001,48112,562520879,"Kinnear Seattle Center W","",0,7932911,11001003,0,101,1,1
100001,48112,562520899,"Downtown Seattle","",1,7932911,20001002,0,101,1,1
100001,48112,562520919,"Downtown Seattle","",1,7932911,20001002,0,101,1,1
100001,48112,562520929,"Kinnear Seattle Center W","",0,7932911,11001003,0,101,1,1
100001,48112,562520969,"Kinnear Seattle Center W","",0,7932905,11001003,0,101,1,1
100001,48112,562520979,"Downtown Seattle","",1,7932905,20001002,0,101,1,1
100001,48112,562521009,"Downtown Seattle","",1,7932911,20001002,0,101,1,1
100001,48112,562521039,"Kinnear Seattle Center W","",0,7932905,11001003,0,101,1,1
100001,48112,562521049,"Kinnear Seattle Center W","",0,7932911,11001003,0,101,1,1
100001,48112,562521069,"Downtown Seattle","",1,7932905,20001002,0,101,1,1
100001,6618,629479439,"Kinnear Seattle Center W","",0,7953810,11001004,0,101,1,1
100001,6618,629480789,"Downtown Seattle","",1,7953810,20001002,0,101,1,1
100001,6618,629480819,"Downtown Seattle","",1,7953813,20001002,0,101,1,1
100001,6618,629480839,"Downtown Seattle","",1,7953765,20001002,0,101,1,1
100001,6618,629480899,"Downtown Seattle","",1,7953812,20001002,0,101,1,1
100001,6618,629480919,"Downtown Seattle","",1,7953810,20001002,0,101,1,1
100001,6618,727453199,"Downtown Seattle","",1,7953764,20001002,0,101,1,1
100001,6618,727453209,"Kinnear Seattle Center W","",0,7953764,11001003,0,101,1,1
100001,6618,727453229,"Kinnear Seattle Center W","",0,7953764,11001003,0,101,1,1
100001,6618,727453249,"Downtown Seattle","",1,7953764,20001002,0,101,1,1
100001,6618,727453269,"Downtown Seattle","",1,7953764,20001002,0,101,1,1
100001,6618,727453289,"Kinnear Seattle Center W","",0,7953764,11001003,0,101,1,1
100001,6618,727453389,"Kinnear Seattle Center W","",0,7953813,11001003,0,101,1,1
100001,6618,727453399,"Downtown Seattle","",1,7953813,20001002,0,101,1,1
100001,6618,727453449,"Downtown Seattle","",1,7953813,20001002,0,101,1,1
100001,6618,727453459,"Kinnear Seattle Center W","",0,7953813,11001003,0,101,1,1
100001,6618,727453479,"Kinnear Seattle Center W","",0,7953813,11001003,0,101,1,1
100001,6618,727453489,"Downtown Seattle","",1,7953813,20001002,0,101,1,1
100001,6618,727453519,"Downtown Seattle","",1,7953813,20001002,0,101,1,1
100001,6618,727453539,"Kinnear Seattle Center W","",0,7953813,11001003,0,101,1,1
100001,6618,727453549,"Kinnear Seattle Center W","",0,7953813,11001003,0,101,1,1
100001,6618,727453589,"Downtown Seattle","",1,7953813,20001002,0,101,1,1
100001,6618,727453599,"Kinnear Seattle Center W","",0,7953813,11001003,0,101,1,1
100001,6618,727453699,"Downtown Seattle","",1,7953812,20001002,0,101,1,1
100001,6618,727453719,"Kinnear Seattle Center W","",0,7953812,11001003,0,101,1,1
100001,6618,727453729,"Kinnear Seattle Center W","",0,7953812,11001003,0,101,1,1
100001,6618,727453749,"Downtown Seattle","",1,7953812,20001002,0,101,1,1
100001,6618,727453759,"Kinnear Seattle Center W","",0,7953812,11001003,0,101,1,1
100001,6618,727453769,"Downtown Seattle","",1,7953812,20001002,0,101,1,1
100001,6618,727453809,"Kinnear Seattle Center W","",0,7953812,11001003,0,101,1,1
100001,6618,727453819,"Downtown Seattle","",1,7953812,20001002,0,101,1,1
100001,6618,727453869,"Downtown Seattle","",1,7953812,20001002,0,101,1,1
100001,6618,727453879,"Kinnear Seattle Center W","",0,7953812,11001003,0,101,1,1
100001,6618,727453889,"Kinnear Seattle Center W","",0,7953812,11001003,0,101,1,1
100001,6618,727453949,"Kinnear Seattle Center W","",0,7953812,11001003,0,101,1,1
100001,6618,727453959,"Downtown Seattle","",1,7953812,20001002,0,101,1,1
100001,6618,727454059,"Kinnear Seattle Center W","",0,7953765,11001003,0,101,1,1
100001,6618,727454069,"Downtown Seattle","",1,7953765,20001002,0,101,1,1
100001,6618,727454109,"Downtown Seattle","",1,7953765,20001002,0,101,1,1
100001,6618,727454129,"Kinnear Seattle Center W","",0,7953765,11001003,0,101,1,1
100001,6618,727454149,"Kinnear Seattle Center W","",0,7953765,11001003,0,101,1,1
100001,6618,727454159,"Downtown Seattle","",1,7953765,20001002,0,101,1,1
100001,6618,727454179,"Downtown Seattle","",1,7953765,20001002,0,101,1,1
100001,6618,727454209,"Kinnear Seattle Center W","",0,7953765,11001003,0,101,1,1
100001,6618,727454239,"Downtown Seattle","",1,7953765,20001002,0,101,1,1
100001,6618,727454249,"Kinnear Seattle Center W","",0,7953765,11001003,0,101,1,1
100001,6618,727454259,"Downtown Seattle","",1,7953765,20001002,0,101,1,1
100001,6618,727454279,"Kinnear Seattle Center W","",0,7953765,11001003,0,101,1,1
100001,6618,727454309,"Kinnear Seattle Center W","",0,7953765,11001003,0,101,1,1
100001,6618,727454349,"Downtown Seattle","",1,7953812,20001002,0,101,1,1
100001,6618,727454369,"Kinnear Seattle Center W","",0,7953812,11001003,0,101,1,1
100001,6618,727454379,"Downtown Seattle","",1,7953765,20001002,0,101,1,1
100001,6618,727454479,"Kinnear Seattle Center W","",0,7953765,11001003,0,101,1,1
100001,6618,727454499,"Downtown Seattle","",1,7953810,20001002,0,101,1,1
100001,6618,727454519,"Kinnear Seattle Center W","",0,7953810,11001003,0,101,1,1
100001,6618,727454539,"Kinnear Seattle Center W","",0,7953810,11001003,0,101,1,1
100001,6618,727454559,"Downtown Seattle","",1,7953810,20001002,0,101,1,1
100001,6618,727454609,"Kinnear Seattle Center W","",0,7953810,11001003,0,101,1,1
100001,6618,727454619,"Downtown Seattle","",1,7953810,20001002,0,101,1,1
100001,6618,727454639,"Kinnear Seattle Center W","",0,7953810,11001003,0,101,1,1
100001,6618,727454649,"Kinnear Seattle Center W","",0,7953810,11001003,0,101,1,1
100001,6618,727454669,"Downtown Seattle","",1,7953810,20001002,0,101,1,1
100001,6618,727454689,"Downtown Seattle","",1,7953810,20001002,0,101,1,1
100001,6618,727454719,"Kinnear Seattle Center W","",0,7953810,11001003,0,101,1,1
100001,6618,727454739,"Downtown Seattle","",1,7953810,20001002,0,101,1,1
100001,6618,727454759,"Kinnear Seattle Center W","",0,7953810,11001003,0,101,1,1
100001,6618,727454799,"Kinnear Seattle Center W","",0,7953810,11001003,0,101,1,1
100001,6618,727454839,"Downtown Seattle","",1,7953810,20001002,0,101,1,1
100001,6618,727454889,"Downtown Seattle","",1,7953811,20001002,0,101,1,1
100001,6618,727454909,"Downtown Seattle","",1,7953811,20001002,0,101,1,1
100001,6618,727454929,"Downtown Seattle","",1,7953811,20001002,0,101,1,1
100001,6618,727454949,"Kinnear Seattle Center W","",0,7953811,11001003,0,101,1,1
100001,6618,727454969,"Kinnear Seattle Center W","",0,7953811,11001003,0,101,1,1
100001,6618,727455009,"Kinnear Seattle Center W","",0,7953811,11001003,0,101,1,1
100002,12753,675375239,"Capitol Hill Via 15th Ave E","",0,7932656,11010006,0,101,1,1
100002,12753,675375739,"Capitol Hill Via 15th Ave E","",0,7932654,11010006,0,101,1,1
100002,12753,675375759,"Capitol Hill Via 15th Ave E","",0,7932654,11010006,0,101,1,1
100002,12753,675376099,"Capitol Hill Via 15th Ave E","",0,7932655,11010006,0,101,1,1
100002,12753,675376119,"Capitol Hill Via 15th Ave E","",0,7932655,11010006,0,101,1,1
100002,12753,675376159,"Capitol Hill Via 15th Ave E","",0,7932658,11010006,0,101,1,1
100002,12753,675376179,"Capitol Hill Via 15th Ave E","",0,7932658,11010006,0,101,1,1
100002,12753,675376199,"Capitol Hill Via 15th Ave E","",0,7932658,11010006,0,101,1,1
100002,12753,675376219,"Capitol Hill Via 15th Ave E","",0,7932658,11010006,0,101,1,1
100002,12753,675376239,"Capitol Hill Via 15th Ave E","",0,7932658,11010006,0,101,1,1
100002,12753,675376259,"Capitol Hill Via 15th Ave E","",0,7932658,11010006,0,101,1,1
100002,12753,675376279,"Capitol Hill Via 15th Ave E","",0,7932658,11010006,0,101,1,1
100002,12753,675376299,"Capitol Hill Via 15th Ave E","",0,7932658,11010006,0,101,1,1
100002,12753,675376619,"Capitol Hill Via 15th Ave E","",0,7932655,11010006,0,101,1,1
100002,12753,675377189,"Capitol Hill Via 15th Ave E","",0,7932654,11010006,0,101,1,1
100002,12753,675377369,"Capitol Hill Via 15th Ave E","",0,7932654,11010006,0,101,1,1
100002,12753,675377379,"Capitol Hill Via 15th Ave E","",0,7932655,11010006,0,101,1,1
100002,12753,675377399,"Capitol Hill Via 15th Ave E","",0,7932656,11010006,0,101,1,1
100002,12753,675377409,"Capitol Hill Via 15th Ave E","",0,7932654,11010006,0,101,1,1
100002,12753,675377419,"Capitol Hill Via 15th Ave E","",0,7932654,11010006,0,101,1,1
100002,12753,675377429,"Capitol Hill Via 15th Ave E","",0,7932656,11010006,0,101,1,1
100002,12753,675377439,"Capitol Hill Via 15th Ave E","",0,7932654,11010006,0,101,1,1
100002,12753,675377459,"Capitol Hill Via 15th Ave E","",0,7932655,11010006,0,101,1,1
100002,12753,675377469,"Capitol Hill Via 15th Ave E","",0,7932655,11010006,0,101,1,1
100002,12753,675377479,"Capitol Hill Via 15th Ave E","",0,7932654,11010006,0,101,1,1
100002,12753,675377489,"Capitol Hill Via 15th Ave E","",0,7932655,11010006,0,101,1,1
100002,12753,675377499,"Capitol Hill Via 15th Ave E","",0,7932657,11010006,0,101,1,1
100002,12753,675377509,"Capitol Hill Via 15th Ave E","",0,7932654,11010006,0,101,1,1
100002,12753,675377519,"Capitol Hill Via 15th Ave E","",0,7932655,11010006,0,101,1,1
100002,12753,675377529,"Capitol Hill Via 15th Ave E","",0,7932654,11010006,0,101,1,1
100002,12753,675377769,"Capitol Hill Via 15th Ave E","",0,7932654,11010006,0,101,1,1
100002,12753,675377819,"Capitol Hill Via 15th Ave E","",0,7932654,11010006,0,101,1,1
100002,12753,736815339,"Capitol Hill Via 15th Ave E","",0,7932656,11010006,0,101,1,1
100002,12753,736815349,"Downtown Seattle","",1,7932656,20010004,0,101,1,1
100002,12753,736815359,"Downtown Seattle","",1,7932656,20010004,0,101,1,1
100002,12753,736815369,"Capitol Hill Via 15th Ave E","",0,7932656,11010006,0,101,1,1
100002,12753,736815379,"Downtown Seattle","",1,7932656,20010004,0,101,1,1
100002,12753,736815389,"Downtown Seattle","",1,7932656,20010004,0,101,1,1
100002,12753,736815399,"Capitol Hill Via 15th Ave E","",0,7932656,11010006,0,101,1,1
100002,12753,736815409,"Capitol Hill Via 15th Ave E","",0,7932656,11010006,0,101,1,1
100002,12753,736815419,"Capitol Hill Via 15th Ave E","",0,7932656,11010006,0,101,1,1
100002,12753,736815429,"Downtown Seattle","",1,7932656,20010004,0,101,1,1
100002,12753,736815439,"Capitol Hill Via 15th Ave E","",0,7932657,11010006,0,101,1,1
100002,12753,736815449,"Capitol Hill Via 15th Ave E","",0,7932656,11010006,0,101,1,1
100002,12753,736815459,"Downtown Seattle","",1,7932657,20010004,0,101,1,1
100002,12753,736815469,"Capitol Hill Via 15th Ave E","",0,7932657,11010006,0,101,1,1
100002,12753,736815479,"Downtown Seattle","",1,7932656,20010004,0,101,1,1
100002,12753,736815489,"Capitol Hill Via 15th Ave E","",0,7932656,11010006,0,101,1,1
100002,12753,736815499,"Downtown Seattle","",1,7932657,20010004,0,101,1,1
100002,12753,736815529,"Downtown Seattle","",1,7932656,20010004,0,101,1,1
